album_uri,album_name,artist,release_date,album_type,index_to_split,groups_to_split
3Guz7kGfmXjOYBrJkSzIhR,Prince of The South 2,Lil Scrappy,2015-08-04,album,493,1
71yE69uj3rsaSJczd46xVY,Prince of the South 1 & 2 (Deluxe Edition),Lil Scrappy,2015-05-26,album,494,1
7mbiMnIIehnCpDSwt7E3J9,Prince of the South & ATL's Finest (Deluxe Edition),"YoungBloodZ, Lil Scrappy, Youngbloodz, Lil Scrappy",2015-05-26,album,495,1
1IDJuLEiAITZqDtMoxDoud,Success and Failure & Prince of the South 2 (Deluxe Edition),"Chingy, Lil Scrappy, Lil Scrappy, Chingy",2015-05-19,album,496,1
0GB6d4po2rluKj2Zulpe5L,Merlo's Way,Lil Scrappy,2015-02-14,album,497,1
2iq1aamDOZe5eZAdiY7FH9,The Grustle,Lil Scrappy,2012-06-26,album,498,1
4bHl73RBx8MsDmUPg5mE6h,Prince of the South / Prince of the South 2 (2 for 1: Special Edition),Lil Scrappy,2011-03-22,album,499,1
2jshuwZArypj5E1YAq4WME,Prince of the South / Atl's Finest (2 for 1: Special Edition),"Lil Scrappy, YoungBloodZ, Lil Scrappy, Youngbloodz",2011-03-22,album,500,1
3ssPlHN7gHgwlvNepIpADq,The Return of the Prince of the South,Lil Scrappy,2011-03-02,album,501,1
1LgxMVQIFPODvLslPsnBJk,ATL's Finest (Collector's Edition),"YoungBloodZ, Lil Scrappy, Youngbloodz, Lil Scrappy",2010-11-23,album,502,1
3cRm1ZND1GHPKTFT32Ve21,"Dat's Her, She Bad",Lil Scrappy,2010-10-25,album,503,1
3EbIcZKWBrAeIWL0trmBLX,Prince of the South 2,Lil Scrappy,2010-10-05,album,504,1
6iQc7Ornden2mrT3qev76l,Silence And Secrecy: Black Rag Gang,Lil Scrappy,2009-01-27,album,505,1
1VTNbcSryRLdr9S4QWPO4A,Live From ATL 1,Lil Scrappy,2007-06-01,album,506,1
3U89eh6zaNs1svalz6GJ3E,Bred 2 Die Born 2 Live,Lil Scrappy,2006-12-05,album,507,1
4tEmQmDhb4i6Fp276JAstF,Hood Reality,Lil Scrappy,2006-01-24,album,508,1
3y4AaloFccKNLQcZNS9L8c,Heavy Is The Head,Stormzy,2019-12-13,album,509,1
5fkFWJ9LZizXE4yPenNGuy,Gang Signs & Prayer,Stormzy,2017-02-24,album,510,1
061rinn9eo7RO7uAdDLZrF,Dreamers Disease,Stormzy,2014-07-20,album,511,1
4FCwf4rl9ZyRWzIy17ZZ6i,Still Disappointed,Stormzy,2020-01-10,album,512,1
73peotCFQRfXUeNins38aa,Disappointed,Stormzy,2020-01-09,album,513,1
6GnPOzkkAlFUmxrwnp1yjf,Wiley Flow,Stormzy,2019-09-15,album,514,1
46FcuBwXjApRxo41rkScqV,Sounds of the Skeng,Stormzy,2019-09-06,album,515,1
5kWoenzRB7UycYXiRpH1d5,Crown,Stormzy,2019-06-21,album,516,1
1feZ7dUgDquoQRddxlI5BH,Vossi Bop,Stormzy,2019-04-26,album,517,1
04ptWp1X3sy97mvBfVJID1,"Blinded By Your Grace, Pt. 2 (Acoustic) [feat. Wretch 32 & Aion Clarke]","Stormzy, Wretch 32, Aion Clarke",2017-12-15,album,518,1
7sI1t5MJ097aMW3iKACiHi,Birthday Girl,Stormzy,2016-09-02,album,519,1
647VdffJcPt1KzzP0MBV1t,One Take Freestyle,Stormzy,2016-09-02,album,520,1
3J7Th8ugosYK3gTOK0MTkx,Scary,Stormzy,2016-09-02,album,521,1
667t938rEhwHaUHZkEE557,Standard,Stormzy,2016-09-02,album,522,1
5C3o0lN9q3SL5aR4b6Wf3M,Dude,"Lethal Bizzle, Stormzy",2015-10-30,album,523,1
1byLjlIHUD1SauJCkDwiop,WickedSkengMan 4,Stormzy,2015-09-11,album,524,1
6eKr6UDh34UAuQ5RgRKiBF,Know Me From,Stormzy,2015-03-08,album,525,1
3FuPHbz5iUP8PPsTceDKGy,Not That Deep - EP,"Stormzy, The Heavytrackerz",2014-11-23,album,526,1
2KlVwY7H9B9KvFXJglqzWq,Ludaversal (Deluxe),Ludacris,2015-03-31,album,527,1
1nlrqrQvdjMd8N4IqwaApw,Ludaversal,Ludacris,2015-03-31,album,528,1
00kSgH9g6nYBQhjnRQFBew,Battle Of The Sexes (Deluxe),Ludacris,2010-01-01,album,529,1
42sEr1brEpwKxe5naC5VwK,Battle Of The Sexes,Ludacris,2010-01-01,album,530,1
4zK2YeF922VXfzyxFteIfT,Theater Of The Mind (Expanded Edition),Ludacris,2008-11-24,album,531,1
77u9Ndnhi4raBZfnl22Jzg,Release Therapy,Ludacris,2006-01-01,album,532,1
57AbXDTvGGw2GDC6rrsH2m,Ludacris Presents...Disturbing Tha Peace,"Ludacris, Disturbing Tha Peace",2005-01-01,album,533,1
1KushUovbraTDRu9sbO5fg,The Red Light District,Ludacris,2004-01-01,album,534,1
3hJHXxX04PNuGFIxdEHGzg,Chicken - N - Beer,Ludacris,2003-01-01,album,535,1
6hHTqyLCYarXP6j8vuRcj9,Word Of Mouf,Ludacris,2001-11-27,album,536,1
6UNkwysucMEnzl0kg2ubvp,Soldiers on Soil,"Mr. Knightowl, Big Syke",2018-05-21,album,537,1
2OoRSJ5w5w8XH1Y5b9bZRm,Street Commando,Big Syke,2002-05-21,album,538,1
7MpzOjnXcOopUZBgxtsIUk,Big Syke,Big Syke,2002,album,539,1
4PvcWGUVq3bmxNcEouNOb6,Big Syke Daddy,Big Syke,2001-09-25,album,540,1
4jwT6wtj06Ax9xbfb717CK,X - Single,Big Syke,2012-05-21,album,541,1
2HGQ4Swv2hR8OaYVQb1JIX,Slide,Big Syke,2012-05-07,album,542,1
5RTogyFljAPChSga92xW02,Nobody Do It Better (Feat. Knoc Turn'Al),Big Syke,2012-01-31,album,543,1
6xd9phTkcEIsi1JWhbxZM3,Sensational,Yung Gravy,2019-05-31,album,544,1
5JzxLWdYLLpZTE6kaBLooY,Snow Cougar,Yung Gravy,2018-05-04,album,545,1
6qxMNIMOIk7pO9DeQmxdzI,Welcome to Chilis,"Yung Gravy, bbno$",2020-01-17,album,546,1
7LjgrgyzI7qkkYpEcWSHk6,iunno,"Yung Gravy, bbno$",2019-11-29,album,547,1
3nxlIYCoppDiW2wYhaZFHy,shining on my ex,"bbno$, Yung Gravy",2019-11-01,album,548,1
4nmwc78QDPioLFoO88PW5R,Tampa Bay Bustdown,"Yung Gravy, Chief Keef, Y2K",2019-08-23,album,549,1
3DiEoPHmPxTOxxV6LhBrTL,Baby Gravy EP,"Yung Gravy, bbno$",2017-10-11,album,550,1
4M9DCQyC3gsWbObsy0zVFw,Back to the Basics,Yung Gravy,2017-09-20,album,551,1
4nB97jVUpDdMUbDgUezdbY,Whippin,"Yung Gravy, bbno$",2017-06-28,album,552,1
5DX9xVeoF4aC8mBAnsduSF,Cheryl,Yung Gravy,2017-06-21,album,553,1
36eeYpoQTi2Tu7UuDzTCkv,Pillow Fight (feat. vbnd),Yung Gravy,2017-06-04,album,554,1
5iMrtftXr0g9o54ei1HvUP,Boomin,"Yung Gravy, bbno$",2017-05-31,album,555,1
7JGn5FBHBZZE1o687T557f,Yung Gravity - EP,Yung Gravy,2017-05-01,album,556,1
1TSAvsPoSVozuiM0geJclq,Thanksgiving's Eve,Yung Gravy,2017-04-24,album,557,1
6beFnGGWELWS8zLag5Wrf2,Yung Gravity,Yung Gravy,2017-04-02,album,558,1
7Gii77AiZyqnfayByukCyt,Bought the Plug a Present (feat. Jay Storm),Yung Gravy,2017-02-26,album,559,1
1fALj3g3fSVEFpbE312kD5,Splash Mountain,Yung Gravy,2016-11-02,album,560,1
3sq378eneuLa5fXEUxX1zE,Mr. Clean - EP,Yung Gravy,2016-10-10,album,561,1
4WQTT18MHksk4ktwJ87NJf,The Upstage,"JR Writer, Hell Rell, 40 Cal.",2018-11-22,album,562,1
1Sf9oldtvLTXMpYZ7M5STG,Heat Season (with 40 Cal of Dipset),"Kholebeatz, 40 Cal.",2016-03-17,album,563,1
43SUCo9X3s70hkfZ26bPEW,Watch the Chrome,40 Cal.,2012-05-29,album,564,1
2f7gfjnxuf3U737A03ao75,God's Gift To An iPod,40 Cal.,2011-09-06,album,565,1
44wdM7nJCx8UvdAuVnMfJQ,40 To Life Part 2,40 Cal.,2009-01-06,album,566,1
6WxsinNhv0z6AIf62cOd8I,Mooga,40 Cal.,2008-08-04,album,567,1
21pP686bV5EGmybm5ZJgUT,The Yellow Tape,40 Cal.,2008-04-01,album,568,1
6io53avLMKPf1KYjgfoh1G,Trigger Happy 2,40 Cal.,2007-11-20,album,569,1
4p0OpiYix444YGxmRD33TU,Broken Safety 2,40 Cal.,2007-09-11,album,570,1
3YMQi2GWaMLO7HVI5Nf12l,Broken Safety,40 Cal.,2006-08-08,album,571,1
5WDeIeSYjLqLakOXpQKpyl,Get the Fxck out My Trap,40 Cal.,2019-07-12,album,572,1
2XjmEtOw1Pdtiucyf6eSAy,When I Ride By (feat. Killa A & OG Insane),"40 Cal., Casper Capone",2018-01-26,album,573,1
6PXjKZEFpMqrwjvYvNKN8N,We Getten Cashed Out (feat. Casper Capone & Eclipz),40 Cal.,2017-04-28,album,574,1
2u1MesYjoO0fmvhOszd85l,We Getten Cashed Out,40 Cal.,2016-09-27,album,575,1
5rYCEmPj4b7oUSFMLnsckv,Forever Dipset,"40 Cal., Kholebeatz",2016-03-15,album,576,1
4Obao8H8PuGMjclIGQhirX,Tony Soprano,"40 Cal., Kholebeatz",2014-08-29,album,577,1
4mgqdyIas3ALHNQ6fWiLJt,Harlem Underworld (feat. 40 Cal),"40 Cal., Kholebeatz",2013-09-20,album,578,1
6eZWy2xIhIaTOkKPynxNv5,Trigga Happy 3 aka Trigganometry,40 Cal.,2011-03-15,album,579,1
2JTk5A2zzjmg06JDGOqJWQ,Workin' On It,"Meghan Trainor, Lennon Stella, Sasha Sloan",2019-10-31,album,580,1
5UZriQSHZOJOjqUtPE5lpg,Self Portrait,Sasha Sloan,2019-10-18,album,581,1
5bHqzyMbrdJTLui0HQdRG0,smiling when i die,Sasha Sloan,2019-09-20,album,582,1
3DrwGrEPG3Rq9mIsZVuklB,at least i look cool,Sasha Sloan,2019-07-19,album,583,1
3I677CWVoiOsbMxOQzjShB,Dancing With Your Ghost,Sasha Sloan,2019-06-28,album,584,1
3XFWmmwiJR0i7WnHDvgten,Thoughts,Sasha Sloan,2019-05-31,album,585,1
3xp0XQN5WUqBc8R7TcciMo,Normal (stripped),Sasha Sloan,2018-06-22,album,586,1
1uKkqozFkKpyjynnTdRqLB,sad girl,Sasha Sloan,2018-04-18,album,587,1
48DiWQ2OCKUOvBaYoGZyQS,Here,Sasha Sloan,2018-03-16,album,588,1
74eyfKmtEjMbN0IwnhzOeo,Hurt,Sasha Sloan,2018-03-15,album,589,1
5UYkrd6u4zHMmCJ58PhrSU,Ready Yet (San Holo Remix),Sasha Sloan,2018-03-09,album,590,1
14Ee0aGjSCubwgGRdUQyKN,Normal,Sasha Sloan,2018-02-02,album,591,1
6thHvQWcWMjTTXuFAnlzlL,Fall,Sasha Sloan,2018-02-01,album,592,1
4iioyYjn5y3TYGTdl7qdL5,Runaway,Sasha Sloan,2017-12-01,album,593,1
67BQHqbGcgov6qeojDYqry,Ready Yet,Sasha Sloan,2017-10-27,album,594,1
2o2j4g56F5STu2gZlSFsIJ,Give Thanks,"Paul Wall, Statik Selektah",2019-11-28,album,595,1
51IagizB811CNXtOQbAkBh,"Frozen Face, Vol. 1",Paul Wall,2018-11-22,album,596,1
6BhZH0vMHIHhtzxB4P0ysL,"The Legalizers, Vol. 2: Indoor Grow","Baby Bash, Paul Wall",2018-04-20,album,597,1
0JiHLeDoXiCkoEjgZvyIsB,Bounce Backs Over Setbacks,Paul Wall,2018-01-19,album,598,1
3C7hxCzQdhOxZPNVCnp1kb,"M.I.B. (Making Independent Bread) [DJ Michael ""5000"" Watts Swishahouse Remix]","D-Boss, Paul Wall",2017-09-27,album,599,1
5Amg2zmJr1uLrlmI1QZrPn,Diamond Boyz,"Paul Wall, C.Stone",2017-02-03,album,600,1
6xIiXD3e83WygkqkvmKFee,"True 2 da Game: Chopstick, Vol. 1 (Slowed & Chopped)",Paul Wall,2017-02-01,album,601,1
7KGrcQZZcHaxy1UabmNt0e,Houston Oiler (Slowed & Chopped),Paul Wall,2016-10-21,album,602,1
6icrlMiCMZAgqGTcBStl67,Houston Oiler,Paul Wall,2016-10-21,album,603,1
3xl4wvbUpMmwOgOetj6CD1,"The Legalizers: Legalize or Die, Vol. 1","Paul Wall, Baby Bash",2016-04-15,album,604,1
0vUjMmaQwKyplM1cf5HQ8G,slab god,Paul Wall,2015-09-25,album,605,1
5ViZlqyquYLn78KVbHBIvd,Po Up Poet,Paul Wall,2014-12-02,album,606,1
4Cm5UUZMmAe7habrvrhni4,#checkseason,Paul Wall,2013-12-10,album,607,1
2ZOLxzVnp1MPlVaBRIJxL7,"Welcome 2 Texas, Vol. 3","Slim Thug, Paul Wall",2013-03-08,album,608,1
6fKh53oxigiS4Rwl3w2T8S,No Sleep Til Houston,Paul Wall,2012-11-06,album,609,1
5jfS6vqxVbQLomVuOO8yPu,Heart Of A Champion,Paul Wall,2010-07-13,album,610,1
7DBSAhTfKSPLx1lNfd0QqO,"""100"" (Swishahouse Remix)",Paul Wall,2009-06-08,album,611,1
2oTZkqXXGiZaJUsY3IQeBc,My Brother's Keeper,K-Ci & JoJo,2013-09-30,album,612,1
6jiVoUJWGwcL4ceM7UbaIU,Emotional...,K-Ci & JoJo,2002-01-01,album,613,1
196buw5EPzqQoCTIxhgTQ0,X,K-Ci & JoJo,2000-01-01,album,614,1
4bdoso638zheKxQLBJxn2i,It's Real,K-Ci & JoJo,1999-06-22,album,615,1
5cmtcMzuUZq8vxS5T7NVPu,Love Always,K-Ci & JoJo,1997-01-01,album,616,1
1HbqfFVMRTLW6m6vWs2seT,Knock It Off,K-Ci & JoJo,2013-06-11,album,617,1
7bcA3s9lfuoctBtOv8PHKL,All My Life/Tell Me It's Real,K-Ci & JoJo,2001-09-18,album,618,1
3DgcU1Rvkf4giCPlNbHcRg,Snoop Dogg Presents: That's My Work Vol. 5 (Deluxe Edition),Tha Dogg Pound,2014-10-28,album,619,1
3tsMsIR1c49vgEBBPH8BsN,Dillinger & Young Gotti (Digitally Remastered),"Tha Dogg Pound, Daz Dillinger, Young Gotti",2014-04-29,album,620,1
2qEAJ4DEdicGW5NkD6dMz6,Dillinger & Young Gotti - Clean Version (Digitally Remastered),"Tha Dogg Pound, Daz Dillinger, Young Gotti",2014-04-29,album,621,1
1Te8mjlRQcgmkalApOAz3P,Doggy Bag,Tha Dogg Pound,2012-07-03,album,622,1
2No1rQDVX5UVGTmq2S6Eyd,DPGC'ology,Tha Dogg Pound,2012-04-24,album,623,1
2QjQc235DfxhynAlOBUFTP,100 Wayz,Tha Dogg Pound,2010-08-17,album,624,1
5eljuhhzgrzl859kiPsmPg,That Was Then This Is Now,Tha Dogg Pound,2010-01-19,album,625,1
0LbFAkqHc8K4jVWgJ5ek3o,Who Ride Wit Us Vol 3,Tha Dogg Pound,2008-08-12,album,626,1
6p7WBkvSsOX15vDmL6WwZf,Dogg Chit,Tha Dogg Pound,2007-03-27,album,627,1
4BxPE4VcF5W6JVfL8Kvq2n,Cali Iz Active,Tha Dogg Pound,2006-06-27,album,628,1
0VFOw1loI3QWUlZxMOqbTO,2002,Tha Dogg Pound,2001-07-31,album,629,1
37VmP0VgIeJWHMurcTMeJL,Dogg Food,Tha Dogg Pound,2001-05-01,album,630,1
6ZzHqyeQGSflmKMndyNxYH,The Prodigal Son (Digitally Remastered),Nate Dogg,2015-05-12,album,631,1
4ZnyBuM29ICNdJBgfukyWl,Ghetto Preacher (Digitally Remastered),Nate Dogg,2015-05-05,album,632,1
7HWRfeoyrAKJgsufGbgxkc,A Tribute to The King of G-Funk (Deluxe Version),"Nate Dogg, J.PERIOD",2015-04-14,album,633,1
6P7dE3642xiAXLiCdnod70,G-Funk Mix,Nate Dogg,2010-01-01,album,634,1
1MCA50GzswxscAouRWnrES,Music And Me,Nate Dogg,2001-12-04,album,635,1
65VsPlhdWF5PH1CViFskY5,"G Funk Classics, Vols. 1 & 2",Nate Dogg,1998,album,636,1
2wNNBJ320E95doDNRBvyyM,I Got Love (feat. Nate Dogg),"Don Diablo, Nate Dogg",2018-12-07,album,637,1
7HGpJnZxTkDmpJZo7GSGLJ,Get Away (feat. Pomona Pimpin Young),"Nate Dogg, Lil Nate Dogg",2017-12-22,album,638,1
1UWVl7sVnYmY8mBys1Q89n,Should Of Been Mine,"Mister D, Nate Dogg",2009-01-01,album,639,1
7fSUKD4PKKSWYi4FTlt1ic,Get Up,Nate Dogg,2003-01-07,album,640,1
3TfK3onfop0xSREaFVvW7H,Nobody Does It Better,Nate Dogg,1999-08-16,album,641,1
6BH3bTUZ3ZqyNx4nGbvaR9,Girls All Pause,"Kurupt, Nate Dogg",1999,album,642,1
5Q6AchF9H5Lw0WYr6oTkU4,Smoke Me Out,Daz Dillinger,2018-04-19,album,643,1
4mTpxqGmwbp6EisybrbjXZ,Dazamataz,Daz Dillinger,2018-02-16,album,644,1
3uymcMheLvldkL7e7EUXz3,Cuzznz,"Daz Dillinger, Snoop Dogg",2016-01-15,album,645,1
62tdX3bsM1Sy9jdYPl4BWZ,This Is the Life I Lead (Digitally Remastered),Daz Dillinger,2014-04-29,album,646,1
1oNoG8UOMSLftB7Jsosxtp,This Is the Life I Lead - Clean Version (Digitally Remastered),Daz Dillinger,2014-04-29,album,647,1
0zVIk2EIKAV136alfLWnQQ,West Coast Gangsta Sh*t,Daz Dillinger,2013-06-18,album,648,1
31PcTRtDtDgdQMDFHzuXSz,"Who Ride Wit Us, Vol. 5",Daz Dillinger,2013-02-19,album,649,1
0TMOsjSk5IAp0syA2pCrif,Witit Witit,Daz Dillinger,2012-12-04,album,650,1
3u3cJUxiKZLetjz9oHcucv,Matter of Dayz,Daz Dillinger,2010-11-30,album,651,1
1fUJoMw8ntNgUcSmhF2Q00,Samplin' To The Beat Of The Drum,Daz Dillinger,2008-12-23,album,652,1
4Wrfbc9WqKj9faxxRsIy2P,Only On The Left Side,Daz Dillinger,2008-08-12,album,653,1
6QLa28h4nnQTH3Wc43ozyq,Only On The Leftside (Instrumental Album),Daz Dillinger,2008,album,654,1
1paNt2fYH7mieuvC73iEfa,Gangsta Party,Daz Dillinger,2007-10-09,album,655,1
3TNphr7SoQPr92DDce7ELE,So So Gangsta,Daz Dillinger,2006-09-12,album,656,1
34x4oonrpGGlOMKD53iaAk,Gangsta Crunk,Daz Dillinger,2005-05-31,album,657,1
2EsrHGWEl5Jl53pHDUSMlP,Tha Dogg Pound Gangsta LP,Daz Dillinger,2005-01-25,album,658,1
29eRbY10zaOKJBBACEojVL,I Got Love In These Streetz,Daz Dillinger,2004-09-04,album,659,1
483PEYCEMWVPGAubRJzAkP,Meth Lab Season 2: The Lithium,Method Man,2018-12-14,album,660,1
0NqqvJsBatHVMXUcLfGuad,The Meth Lab,Method Man,2015-08-21,album,661,1
7DyAbrlPQTi2v6DAmgC8Qa,Tical (Deluxe Edition),Method Man,2014-09-16,album,662,1
04HkBvk0hRK9rLqmdDTuB8,Wu Massacre,"Method Man, Ghostface Killah, Rae",2010-01-01,album,663,1
6D9kjJvj2pdYEfjkJZDu9s,Wu Tang Presents…Wu Massacre,"Method Man, Ghostface Killah, Raekwon",2010-01-01,album,664,1
1MJ7sx0uZvNZlSTVSiEVGR,Blackout! 2,"Method Man, Redman",2009-01-01,album,665,1
0Y2ArrqJQ8WuUA5tetAkZi,4:21...The Day After,Method Man,2006-01-01,album,666,1
0Q9WDqknn8vmyIxfZ1SZuA,Tical 0: The Prequel,Method Man,2004-01-01,album,667,1
5K9kD50P66neofCR8BoYxg,Blackout!,"Method Man, Redman",1999-01-01,album,668,1
2X9KHxb9910GFGitAH9v1j,Tical 2000 - Judgement Day,Method Man,1998-11-10,album,669,1
5EGi6pUMlx1UfSCrfYUisa,Tical 2000: Judgement Day,Method Man,1998-10-11,album,670,1
26RDYvX2sIuiEUhqVPkNaf,Tical,Method Man,1994-11-15,album,671,1
4Uu5QhxhxFdjdASWUqlz72,Wu Tang Remix,"China Mac, Method Man",2020-01-03,album,672,1
2V8J1sTedyR0Ucuhq1zcEQ,Mudface,Redman,2015-11-13,album,673,1
2NUagqIK3CI0DtZrqMtbPT,Redman Presents...Reggie,Redman,2010-01-01,album,674,1
6By53is534hLrE8PLSVjt5,Red Gone Wild,Redman,2007-01-01,album,675,1
0PMUPc7P3VM5mrrNCGA6ZJ,Malpractice,Redman,2001-01-01,album,676,1
1VgJ9FxJXQBbr0rXrTTiER,Doc's Da Name 2000,Redman,1998-01-01,album,677,1
5iluV9CqP7Wl9wjubwdw5h,Muddy Waters,Redman,1996-01-01,album,678,1
08UhV7fX8X4wrSNLMVQ5H5,Dare Iz A Darkside,Redman,1994-01-01,album,679,1
3FsCGJY0JqSxvgezoMWYzF,Whut? The Album,Redman,1992-01-01,album,680,1
5FkcIXHuWJSpKUjTdkSaZU,3 Joints,Redman,2020-01-10,album,681,1
28IWdZp5N1hAlhsG2QJySw,The Complete TK Albums,KC & The Sunshine Band,2019-07-05,album,682,1
2SluzAGWuy0NdVoJod8eTg,A Sunshine Christmas (Special Edition),KC & The Sunshine Band,2018-10-26,album,683,1
0iDcVzshxRnoHz59aQenrY,Movin' Your Body,KC & The Sunshine Band,2017-06-09,album,684,1
3NL0NaOgIPKh4d6ybUpxs4,We Belong Together,KC & The Sunshine Band,2016-08-12,album,685,1
52BJ1S5NOv7eFD6ZFDZga2,All In a Night's Work (Expanded Version),KC & The Sunshine Band,2016-03-11,album,686,1
4fpfgZ6npUGmkaEhWXhW27,The Painter (Expanded Version),KC & The Sunshine Band,2016-03-11,album,687,1
3doJKLg7cpNOwZGEJkEqIi,I Love You More Remix - Deluxe,KC & The Sunshine Band,2015-06-29,album,688,1
6xsN1W274ooUQ1RFJuLH9Z,Feeling You! The 60's,KC & The Sunshine Band,2015-03-10,album,689,1
2DHN3iunO2gOB1ln6luPnJ,I'll Be There for You,KC & The Sunshine Band,2010-12-29,album,690,1
3e9xSWw0Q9CMf1Ujd8wLbc,In a Mellow Mood,KC & The Sunshine Band,2005-06-03,album,691,1
5T10snkEhAnaMLoOc9OTSg,KC & The Sunshine Band - Dance Remixes,KC & The Sunshine Band,2004-10-26,album,692,1
1nxHfb1EerQyKdT1aLSXf6,KC & The Sunshine Band - Part 3...And More,KC & The Sunshine Band,2004-10-26,album,693,1
3IL8dGw6kKDw514Zk3vtTf,KC & The Sunshine Band: 25th Anniversary Collection,KC & The Sunshine Band,2004-10-26,album,694,1
6JR9sYTYiLdGzohiyzkmWz,The Sunshine Band: The Sound Of Sunshine,KC & The Sunshine Band,2004-10-26,album,695,1
6ufis2iWp3hrox9QJfg5Jq,KC & The Sunshine Band... And More,KC & The Sunshine Band,1994-12-13,album,696,1
1VyflnFsIEfcxPj4JgM5QR,Do You Wanna Go Party,KC & The Sunshine Band,1979-05-01,album,697,1
2fbP8aoase5vo69cuvOUNS,Who Do Ya (Love),KC & The Sunshine Band,1978-07-01,album,698,1
6S2ZnQo8V7k7EQZZEK3WcR,KC and the Sunshine Band,KC & The Sunshine Band,1975,album,699,1
5xWVJpFGCFsevHgalnzcex,Do It Good,KC & The Sunshine Band,1974,album,700,1
3ZvT5rT5DfrQ1KgLKabzvA,Give Me Some More (Aye Yai Yai),"KC & The Sunshine Band, Tony Moran",2019-08-16,album,701,1
1kBeLaqLbXDFFnkYWH1ayn,JoJo (2018),JoJo,2018-12-21,album,702,1
2U7Vdbcizw7WqeMAnNbX8P,The High Road (2018),JoJo,2018-12-20,album,703,1
03B7yRw8C4i7Vuxxjy8RJw,Mad Love. (Deluxe),JoJo,2016-10-14,album,704,1
48ZwTu08oO1in9tgSh6aGY,Sabotage (LIVE Acoustic),JoJo,2019-12-20,album,705,1
1EHJCMK3kqXhvkGSNOt4T9,Sabotage (feat. CHIKA),"JoJo, CHIKA",2019-10-25,album,706,1
60vuMJNIZ4WYdKRiKm9HQg,Joanna,JoJo,2019-10-11,album,707,1
2KRr8Zf51RYAOAUrJVxGyB,It Don't Matter (feat. JoJo),"Jacob Collier, JoJo",2019-07-05,album,708,1
5DrNMlnbXvlSp4MySEMZXW,Demonstrate (2018),JoJo,2018-12-20,album,709,1
121XX1kGYMB9Casy8hATip,Disaster (2018),JoJo,2018-12-20,album,710,1
3oibgwvZlq8bCbrC22qtpz,FAB. (feat. Remy Ma) [Remixes (Explicit)],JoJo,2017-03-03,album,711,1
6TgpLPgjBFErlmTEKnCBGd,No Apologies. (feat. Wiz Khalifa) [Tropical Remix],JoJo,2016-12-16,album,712,1
221kj9hd7V5Mz7bzFHQdt1,No Apologies. (Unplugged),JoJo,2016-11-18,album,713,1
255xpc2w2nFoexCUXhVI1O,F*** Apologies. (feat. Wiz Khalifa) [The Remixes],JoJo,2016-08-26,album,714,1
2D9NizzzAuQVd0XjKXX3lg,When Love Hurts (Remixes EP),JoJo,2015-10-02,album,715,1
4hv9Fo7ZOaUwcfxTerdPUl,III.,JoJo,2015-08-21,album,716,1
1tYbB9mzAMFrCCsFyldBqM,Bay Overdose,Rappin' 4-Tay,2013-12-10,album,717,1
1yvDpFRbvrdUwRNzC26F9n,My Favorites Vol. 1,Rappin' 4-Tay,2012-08-14,album,718,1
1qvjPA9O98GdXJrFWBchf6,Still Standing,Rappin' 4-Tay,2011-05-17,album,719,1
6FLu8Gdlw9MwWsdwVb2ZAm,Strictly Enforced,Rappin' 4-Tay,2011-03-15,album,720,1
3pCE0HPM76InaqpB9I2EgH,"Ghetto Visa, Vol. 2","Squirrel, Rappin' 4-Tay",2010-12-14,album,721,1
6Rkq8ZsbJTH6OG2Z4Y0TCZ,The Lost Tapes,"Rappin' 4-Tay, Squirrel",2009-09-22,album,722,1
3S2sDEuZiZMXVuTifCpv7k,That's What You Thought,Rappin' 4-Tay,2007-04-10,album,723,1
19D6M3H4k737plY6VHdZyJ,Introduction to Mackin',Rappin' 4-Tay,1999-11-23,album,724,1
1NcBcYBjmeaub8tfJnFbjf,Bigga Than Da Game,Rappin' 4-Tay,1998-09-15,album,725,1
0TG84nuzoQ4O1EzeYQXEdR,4 Tha Hard Way,Rappin' 4-Tay,1997-10-21,album,726,1
7ge7F2UiYFGbzJ0TDdhFwJ,Off Parole,Rappin' 4-Tay,1996,album,727,1
6kdWNveDmTFMuWgi07VGzg,Don't Fight The Feelin',Rappin' 4-Tay,1994-09-10,album,728,1
0LbwxoMBNbAezDbFsFDiqA,Trying To Survive In The Ghetto,Rappin' 4-Tay,1994-07-25,album,729,1
4KjVhNZM2ITRteJaf3QeOj,Rappen 4 Tay Is Back!,Rappin' 4-Tay,1992-04-24,album,730,1
5Hd7Hikf4phTCq5jAQZ3Cw,4 My Playaz,Rappin' 4-Tay,2019-11-25,album,731,1
76Ytug2XRQXIA261KGAc3B,I Wanna Be Broke Off,Rappin' 4-Tay,2019-10-30,album,732,1
0k2EJXdW98tTPCbIDBZVT1,Brand New,Rappin' 4-Tay,2019-04-18,album,733,1
7MrLhQUNLdUQAr6tVDBzOW,Exclusive Game,Rappin' 4-Tay,2017-10-27,album,734,1
3rKoEHRcY2QBY2aWcblSbr,The Book Of C-Bo,C-Bo,2019-06-14,album,735,1
4MmkWwNXUSkNoYYSWYV14S,Gas Chamber 2,C-Bo,2019-04-20,album,736,1
1oJFcw3RTdHbX1PBDVtxb0,Dj Red Presents: C-BO Htown Style (Slow and Chopped),"C-Bo, DJ Red",2019-01-25,album,737,1
7sSjV4tounGptIVDUycMc8,Animal,C-Bo,2019-01-18,album,738,1
